id,jcn,seccode,edinetcode,name_jp,name_eng
1333,6180001076066,6342,E01547,太平製作所,"Taihei Machinery Works, Limited"
1334,5010001033101,4539,E00957,日本ケミファ,"NIPPON CHEMIPHAR CO., LTD."
1335,6011101037016,7840,E02472,フランスベッドホールディングス,"FRANCE BED HOLDINGS CO.,LTD."
1336,5180001031666,9306,E04287,東陽倉庫,"Toyo Logistics Co., Ltd."
1337,2011001096933,3289,E27633,東急不動産ホールディングス,Tokyu Fudosan Holdings Corporation
1338,5190001014604,5979,E01448,カネソウ,"KANESO Co.,LTD."
1339,9010001045803,2327,E05304,日鉄ソリューションズ,NS Solutions Corporation
1340,1180001027354,1869,E00201,名工建設,"MEIKO CONSTRUCTION CO.,LTD."
1341,1010401012096,8150,E02671,三信電気,"SANSHIN ELECTRONICS CO., LTD."
1342,3090001002315,8360,E03562,山梨中央銀行,"The Yamanashi Chuo Bank,Ltd."
1343,8200001007025,7927,E01032,ムトー精工,MUTO SEIKO CO.
1344,9070001001420,1826,E00121,佐田建設,"Sata Construction Co., Ltd."
1345,6120901024427,4231,E01024,タイガースポリマー,TIGERS POLYMER CORPORATION
1346,8010401084377,5807,E01337,東京特殊電線,"TOTOKU ELECTRIC CO., LTD."
1347,9011101029472,4291,E05110,ＪＩＥＣ,"JIEC Co.,Ltd."
1348,6120001056577,,E00264,大鉄工業,"DAITETSU KOGYO CO., LTD."
1349,1011101039628,4544,E00967,Ｈ．Ｕ．グループホールディングス,"H.U. Group Holdings, Inc."
1350,1120001059650,4204,E00820,積水化学工業,"Sekisui Chemical Co., Ltd."
1351,9010001008776,8002,E02498,丸紅,Marubeni Corporation
1352,6120001054993,2487,E05598,ＣＤＧ,"CDG Co.,Ltd."
1353,7011101000682,5142,E01096,アキレス,Achilles Corporation
1354,8120001077522,9902,E02745,日伝,NICHIDEN Corporation
1355,4010001008715,3205,E00550,ダイドーリミテッド,DAIDOH LIMITED
1356,3380001017143,,E04141,会津鉄道,"Aizu Railway Co.,ltd."
1357,1010401032433,4676,E04462,フジメディアホールディングス,"FUJI MEDIA HOLDINGS, INC."
1358,1010001034887,2602,E00428,日清オイリオグループ,"The Nisshin OilliO Group,Ltd."
1359,5120001047593,5463,E01253,丸一鋼管,Maruichi Steel Tube Ltd.
1360,6120001041612,9857,E02713,英和,EIWA CORPORATION
1361,3120001066364,8806,E03861,ダイビル,DAIBIRU CORPORATION
1362,4380001001393,8562,E03637,福島銀行,"THE FUKUSHIMA BANK, LTD."
1363,9010001019484,7942,E00858,ジェイエスピー,JSP Corporation
1364,7010401032337,8903,E04001,サンウッド,Sunwood Corporation
1365,9010001101119,4828,E05167,ビジネスエンジニアリング,Business Engineering Corporation
1366,6010001135680,1973,E00210,ＮＥＣネッツエスアイ,NEC Networks & System Integration Corporation
1367,4340001004160,7441,E02813,Ｍｉｓｕｍｉ,"MISUMI CO., LTD."
1368,5010001008821,9701,E04535,東京會舘,"Tokyo Kaikan Co., Ltd."
1369,9220001001223,7175,E30982,今村証券,"The Imamura Securities Co.,Ltd."
1370,7013401005312,6803,E01932,ティアック,TEAC CORPORATION
1371,4010401022860,9062,E04319,日本通運,"NIPPON EXPRESS CO., LTD."
1372,8120001080385,8138,E02658,三京化成,SANKYO KASEI CORPORATION
1373,3240001036223,7261,E02163,マツダ,Mazda Motor Corporation
1374,7010401020201,1882,E00066,東亜道路工業,TOA ROAD CORPORATION
1375,9400001000207,,E00701,岩手日報社,"THE IWATE NIPPO CO., LTD."
1376,1120001090234,4917,E01027,マンダム,MANDOM CORPORATION
1377,9021001020555,7284,E02387,盟和産業,"MEIWA INDUSTRY CO.,LTD."
1378,5190001000892,8368,E03574,百五銀行,"The Hyakugo Bank, Ltd."
1379,4120001070448,3784,E05540,ヴィンクス,VINX CORP.
1380,5290001037925,,E00184,西部電気工業,"Seibu Electric Industry Co., Ltd."
1381,6010001059649,8747,E03716,豊トラスティ証券,"YUTAKA TRUSTY SECURITIES CO., LTD."
1382,4010001059816,6815,E01830,ユニデンホールディングス,UNIDEN HOLDINGS CORPORATION
1383,4011401004725,7732,E02299,トプコン,TOPCON CORPORATION
1384,5010501011416,7552,E02869,ハピネット,HAPPINET CORPORATION
1385,6430001013893,2137,E05670,光ハイツヴェラス,"HIKARI HEIGHTS-VARUS CO.,LTD."
1386,6180001031533,3577,E00563,東海染工,Tokai Senko K.K.
1387,2010401047109,3593,E02315,ホギメディカル,"HOGY MEDICAL CO.,LTD."
1388,2010001034977,5480,E01242,日本冶金工業,"Nippon Yakin Kogyo Co.,Ltd."
1389,8010001140943,,E04343,日本自動車ターミナル,"Japan Motor Terminal Co.,Ltd."
1390,6030001076535,7771,E02325,日本精密,"Nihon Seimitsu Co., Ltd."
1391,6010601002347,5958,E01409,三洋工業,"SANYO INDUSTRIES, LTD."
1392,2122001005872,2810,E00462,ハウス食品グループ本社,HOUSE FOODS GROUP INC.
1393,8013301005766,3945,E00675,スーパーバッグ,"Superbag Company, Limited"
1394,7100001009957,4345,E05267,シーティーエス,"CTS Co., Ltd."
1395,2010001089484,,E05405,ＩＴｂｏｏｋ,"ITbook Co.,LTD."
1396,5100001022185,2911,E00487,旭松食品,"ASAHIMATSU FOODS CO.,LTD."
1397,2010001034878,8025,E02588,ツカモトコーポレーション,"TSUKAMOTO CORPORATION CO., LTD."
1398,8120001022131,,E30909,大阪印刷インキ製造,"THE OSAKA PRINTING INK MFG. CO., LTD."
1399,2130001013473,5955,E01369,ヤマシナ,YAMASHINA CORPORATION
1400,3010601019393,9986,E02779,蔵王産業,"ZAOH COMPANY, LTD."
1401,4010001034802,7970,E02388,信越ポリマー,"Shin-Etsu Polymer Co.,Ltd."
1402,3140001007886,4761,E05090,さくらケーシーエス,SAKURA KCS Corporation
1403,7200001014294,3422,E01452,丸順,"MARUJUN CO., LTD."
1404,2030001075813,,E00844,太平化学製品,TAIHEI CHEMICALS LIMITED.
1405,5010001029578,,E04555,丸ノ内ホテル,"MARUNOUCHI HOTEL CO., LTD."
1406,4010001008772,6503,E01739,三菱電機,Mitsubishi Electric Corporation
1407,2021001021865,6754,E01774,アンリツ,ANRITSU CORPORATION
1408,8180001010997,6448,E01594,ブラザー工業,"BROTHER INDUSTRIES, LTD."
1409,5010701019531,5631,E01232,日本製鋼所,"THE JAPAN STEEL WORKS, LTD."
1410,9010601034809,9318,E04298,アジア開発キャピタル,Asia Development Capital Co. Ltd.
1411,9130001033317,4923,E01059,コタ,"COTA CO., LTD."
1412,1500001000476,,E04122,伊予鉄グループ,"IYOTETSU Group Co., Ltd."
1413,7120001077358,8001,E02497,伊藤忠商事,ITOCHU Corporation
1414,4430001022351,9509,E04500,北海道電力,"Hokkaido Electric Power Company, Incorporated"
1415,7140001080310,6205,E01516,ＯＫＫ,OKK CORPORATION
1416,5010001034743,3861,E00642,王子ホールディングス,Oji Holdings Corporation
1417,6130001033352,6837,E02048,京写,"KYOSHA CO., LTD."
1418,1120001083948,6322,E01711,タクミナ,TACMINA CORPORATION
1419,1130001007154,4671,E04982,ファルコホールディングス,"FALCO HOLDINGS Co., Ltd."
1420,5010001054386,9845,E02708,パーカーコーポレーション,PARKER CORPORATION
1421,9010501035080,3183,E27210,ウインパートナーズ,"WIN-Partners Co., Ltd."
1422,3013401001100,7722,E02335,国際計測器,"KOKUSAI CO., LTD."
1423,8010401021454,1820,E00060,西松建設,"Nishimatsu Construction Co., Ltd."
1424,6010401066278,3175,E26842,エーピーホールディングス,"AP HOLDINGS CO.,LTD."
1425,5140001047550,5952,E01368,アマテイ,Amatei Incorporated
1426,2210001002377,4080,E01050,田中化学研究所,TANAKA CHEMICAL CORPORATION
1427,8430001022711,8524,E03632,北洋銀行,"North Pacific Bank,Ltd."
1428,2010601040697,1333,E00015,マルハニチロ,Maruha Nichiro Corporation
1429,5011101012069,7912,E00693,大日本印刷,"Dai Nippon Printing Co.,Ltd."
1430,1011101046616,9759,E04822,ＮＳＤ,"NSD CO.,LTD."
1431,7230001008590,7905,E00619,大建工業,DAIKEN CORPORATION
1432,9290001053646,,E04719,福岡サンレイクゴルフ倶楽部,"FUKUOKASUNLAKE GOLFCLUB. CO.,LTD."
1433,3010001008749,1969,E00149,高砂熱学工業,"Takasago Thermal Engineering Co., Ltd."
1434,7290801005328,9065,E04324,山九,SANKYU INC.
1435,6011101031233,3756,E05148,豆蔵ホールディングス,"MAMEZOU HOLDINGS CO.,LTD."
1436,5220001016828,,E04142,のと鉄道,"NOTO RAILWAY CO.,LTD."
1437,6010001034866,9605,E04585,東映,"TOEI COMPANY, LTD."
1438,6320001005316,,E21219,フォレストホールディングス,"Forest Holdings, Inc."
1439,8140001007130,8107,E02628,キムラタン,KIMURATAN CORPORATION
1440,2010401022656,,E01787,日本コロムビア,"Nippon Columbia Co., Ltd."
1441,9010001024113,6330,E01661,東洋エンジニアリング,TOYO ENGINEERING CORPORATION
1442,4080401014950,7299,E02225,フジオーゼックス,FUJI OOZX Inc.
1443,7010801014505,7551,E02870,ウェッズ,"WEDS CO., LTD."
1444,4030001055722,8279,E03127,ヤオコー,"YAOKO CO.,LTD."
1445,3300001005790,,E01132,深川製磁,"FUKAGAWA-SEIJI CO., LTD."
1446,7070001006735,4229,E00448,群栄化学工業,"Gun Ei Chemical Industry Co.,Ltd."
1447,2010401045277,7550,E03291,ゼンショーホールディングス,"ZENSHO HOLDINGS CO.,LTD."
1448,8013201007846,8769,E05648,アドバンテッジリスクマネジメント,"Advantage Risk Management Co., Ltd."
1449,6130001016191,5966,E01420,京都機械工具,"KYOTO TOOL CO.,LTD."
1450,2180001091837,4558,E03289,中京医薬品,"CHUKYOIYAKUHIN CO.,LTD."
1451,9010001131743,5020,E24050,ＥＮＥＯＳホールディングス,"ENEOS Holdings, Inc."
1452,8010001008736,2002,E00346,日清製粉グループ本社,NISSHIN SEIFUN GROUP INC.
1453,6030001089545,,E04630,飯能ゴルフ倶楽部,"HANNO GOLF CLUB Co., LTD."
1454,9110001003791,,E02598,新潟ケンベイ,"The Niigata Kenbei-Co., Ltd."
1455,5080401004455,6894,E02021,パルステック工業,"PULSTEC INDUSTRIAL CO.,LTD."
1456,5010001048124,4801,E05145,セントラルスポーツ,"CENTRAL SPORTS CO.,LTD."
1457,4210001001352,3408,E00565,サカイオーベックス,"SAKAI OVEX CO.,LTD."
1458,1040001074815,9695,E04576,鴨川グランドホテル,"THE KAMOGAWA GRAND HOTEL, LTD."
1459,5010001023358,9782,E04940,ディーエムエス,DMS INC.
1460,5500001015561,9955,E02765,ヨンキュウ,"THE YONKYU CO.,LTD."
1461,2010001083727,5282,E01206,ジオスター,GEOSTR Corporation
1462,1010001035010,4512,E00928,わかもと製薬,"WAKAMOTO PHARMACEUTICAL CO.,LTD."
1463,1010401033225,1301,E00012,極洋,"KYOKUYO CO.,LTD."
1464,1120001077413,,E02596,小泉産業,Koizumi Sangyo Corporation
1465,9021001013831,,E03430,ブックオフコーポレーション,BOOKOFF CORPORATION LIMITED
1466,5120901024972,,E00624,パナホーム,PanaHome Corporation
1467,9120001102626,2882,E25551,イートアンドホールディングス,"EAT&HOLDINGS Co.,Ltd"
1468,7180001038107,9402,E04376,中部日本放送,"CHUBU-NIPPON BROADCASTING CO.,LTD."
1469,7010001024692,3946,E00669,トーモク,"TOMOKU CO.,LTD."
1470,3010001028689,8424,E05438,芙蓉総合リース,"Fuyo General Lease Co., Ltd."
1471,4010001008789,1824,E00051,前田建設工業,MAEDA CORPORATION 
1472,6120001059605,,E00718,朝日新聞社,The Asahi Shimbun Company
1473,7021001020895,6113,E01486,アマダ,"AMADA CO.,LTD."
1474,6120001056478,,E02019,ダイヤモンド電機,"DIAMOND ELECTRIC MFG.CO.,LTD."
1475,1010401013565,1803,E00053,清水建設,SHIMIZU CORPORATION
1476,4120001125937,4202,E00818,ダイセル,Daicel Corporation
1477,9210001004020,5273,E01169,三谷セキサン,"MITANI SEKISAN Co., Ltd."
1478,5010001034867,3402,E00873,東レ,"TORAY INDUSTRIES, INC."
1479,7120001077597,,E00966,和光純薬工業,"Wako Pure Chemical Industries, Ltd."
1480,1040001008285,4695,E05004,マイスターエンジニアリング,MYSTAR ENGINEERING CORP.
1481,6030001086906,7768,E02282,ジェコー,"JECO CO.,LTD."
1482,4120001035442,4366,E01014,ダイトーケミックス,Daito Chemix Corporation
1483,5010001008739,6744,E01803,能美防災,NOHMI  BOSAI  LTD.
1484,3010801008436,7721,E02266,東京計器,TOKYO KEIKI INC.
1485,2030001031015,4994,E01058,大成ラミック,"Taisei Lamick Co.,Ltd."
1486,7011101060388,3822,E05638,Ｍｉｎｏｒｉソリューションズ,"Minori Solutions Co., Ltd."
1487,3010001034836,6104,E01482,芝浦機械,"SHIBAURA MACHINE CO., LTD."
1488,7010401089880,,E05431,エキサイト,"Excite Japan Co.,Ltd."
1489,4010001035123,9380,E04329,東海運,"Azuma Shipping Co.,Ltd."
1490,7010001040938,7615,E03320,京都きもの友禅,"KYOTO KIMONO YUZEN CO.,LTD."
1491,6140001007611,4960,E00868,ケミプロ化成,"CHEMIPRO KASEI KAISHA, LTD."
1492,5120001125102,5702,E01318,大紀アルミニウム工業所,"DAIKI ALUMINIUM INDUSTRY CO.,LTD."
1493,7120001039110,8144,E02666,電響社,"DENKYOSHA CO.,LTD."
1494,9010701005073,4203,E00819,住友ベークライト,Sumitomo Bakelite Company Limited
1495,7010001086980,9308,E04288,乾汽船,"Inui Global Logistics Co.,Ltd."
1496,5180001030627,6339,E01541,新東工業,"Sintokogio,Ltd."
1497,3010801000723,6770,E01793,アルプスアルパイン,"ALPS ALPINE CO., LTD."
1498,9120901001761,6810,E01947,マクセルホールディングス,"Maxell Holdings, Ltd."
1499,2210001011931,,E04127,福井鉄道,"FUKUI RAILWAY CO.,LTD."
1500,6180001036656,,E00191,シーキューブ,C-CUBE Corporation
1501,4130001000899,5985,E01402,サンコール,SUNCALL CORPORATION
1502,5011101033882,3799,E05553,キーウェアソリューションズ,Keyware Solutions Inc.
1503,1010001016860,1332,E00014,日本水産,"NIPPON SUISAN KAISHA, LTD."
1504,1010001034994,4095,E00898,日本パーカライジング,"Nihon Parkerizing Co., Ltd."
1505,4010401015815,8898,E05238,センチュリー２１ジャパン,CENTURY 21 REAL ESTATE OF JAPAN LTD.
1506,3010001032014,6462,E01598,リケン,RIKEN CORPORATION
1507,2120001049007,8159,E02678,立花エレテック,"TACHIBANA ELETECH CO., LTD."
1508,7010401022214,4839,E04427,ＷＯＷＯＷ,WOWOW INC.
1509,7130001041734,3002,E00520,グンゼ,GUNZE LIMITED
1510,6010601006372,9962,E02770,ミスミグループ本社,MISUMI Group Inc.
1511,9010001027297,2464,E05524,ビジネスブレークスルー,"BUSINESS BREAKTHROUGH, INC."
1512,9010401038472,1972,E00109,三晃金属工業,"SANKO METAL INDUSTRIAL CO., LTD."
1513,9021001012619,6384,E01719,昭和真空,"SHOWA SHINKU CO., LTD."
1514,5120001059606,3407,E00877,旭化成,ASAHI KASEI CORPORATION
1515,4120001015147,3537,E32146,昭栄薬品,"SHOEI YAKUHIN CO.,LTD."
1516,4500001011652,,E04522,四国ガス,"SHIKOKUGAS CO., LTD."
1517,3180001006050,9359,E04330,伊勢湾海運,"ISEWAN TERMINAL SERVICE CO.,LTD."
1518,5010401077210,9412,E04497,スカパーＪＳＡＴホールディングス,SKY Perfect JSAT Holdings Inc.
1519,4010401058467,3762,E05463,テクマトリックス,TECHMATRIX CORPORATION
1520,8030001009848,,E03625,埼玉りそな銀行,"Saitama Resona Bank, Limited"
1521,2010401021831,,E25899,ＪＭＡホールディングス,JMA HOLDINGS Inc.
1522,8130001017089,8118,E02645,キング,"KING Co., Ltd."
1523,2100001001266,,E04384,信越放送,"Sin-etsu Broadcasting Co.,Ltd."
1524,8120001086639,3254,E04047,プレサンスコーポレーション,PRESSANCE CORPORATION
1525,4120001014561,7855,E00732,カーディナル,"Cardinal Co.,Ltd."
1526,4010401021648,8036,E02617,日立ハイテクノロジーズ,Hitachi High-Technologies Corporation
1527,7010401029044,7211,E02213,三菱自動車工業,MITSUBISHI MOTORS CORPORATION
1528,5122001004491,4241,E01066,アテクト,atect corporation
1529,4010001141053,1813,E00097,不動テトラ,Fudo Tetra Corporation
1530,5120001050011,6383,E01551,ダイフク,"DAIFUKU CO., LTD."
1531,3180301014273,6201,E01514,豊田自動織機,TOYOTA INDUSTRIES CORPORATION
1532,6010001024000,,E03842,トーア再保険,"The Toa Reinsurance Company, Limited"
1533,7010001152568,3284,E27281,フージャースホールディングス,Hoosiers Holdings
1534,6010001023786,5711,E00021,三菱マテリアル,MITSUBISHI MATERIALS CORPORATION
1535,8020001059159,6632,E21320,ＪＶＣケンウッド,JVCKENWOOD Corporation
1536,5140001058614,6457,E01650,グローリー,GLORY LTD.
1537,9010001142187,,E31658,昭和リース,"Showa Leasing Co.,Ltd."
1538,8010401054826,2108,E00355,日本甜菜製糖,"Nippon Beet Sugar Manufacturing Co., Ltd."
1539,6260001006015,9783,E04939,ベネッセホールディングス,"Benesse Holdings, Inc."
1540,5011001006550,1981,E00189,協和日成,"KYOWANISSEI CO., LTD."
1541,4180001022575,7102,E02134,日本車輌製造,"NIPPON SHARYO,LTD."
1542,6230001005201,6989,E01817,北陸電気工業,"HOKURIKU ELECTRIC INDUSTRY CO.,LTD."
1543,7010001034956,1810,E00064,松井建設,"MATSUI CONSTRUCTION CO., LTD."
1544,6180001075968,6407,E01909,ＣＫＤ,CKD Corporation
1545,9010001004016,5277,E01174,スパンクリートコーポレーション,SPANCRETE CORPORATION
1546,5370001008868,3852,E05703,サイバーコム,"Cyber Com Co.,Ltd."
1547,1430001009475,4088,E00792,エアウォーター,AIR WATER INC.
1548,8010001074167,9719,E04830,ＳＣＳＫ,SCSK Corporation
1549,6230001008369,3306,E00558,日本製麻,"THE NIHON SEIMA CO.,LTD."
1550,5120001051819,4536,E00949,参天製薬,"SANTEN PHARMACEUTICAL CO., LTD."
1551,6010001033744,2127,E05629,日本Ｍ＆Ａセンター,Nihon M&A Center Inc.
1552,5290001010634,1518,E00037,三井松島ホールディングス,"MITSUI MATSUSHIMA HOLDINGS CO., LTD."
1553,3120001077601,9532,E04520,大阪瓦斯,"OSAKA GAS CO., LTD."
1554,5140001013916,5195,E01092,バンドー化学,"Bando Chemical Industries, Ltd."
1555,8011101016199,7600,E02894,日本エムディエム,"Japan Medical Dynamic Marketing, INC."
1556,2011801011868,7634,E03330,星医療酸器,"HOSHI IRYO-SANKI CO., LTD."
1557,7470001004244,1939,E00181,四電工,YONDENKO CORPORATION
1558,3010001057580,7925,E00861,前澤化成工業,"MAEZAWA KASEI INDUSTRIES CO.,LTD."
1559,2010001125578,,E05610,アキナジスタ,Akinasista Corporation.
1560,1011101060955,7169,E27579,ＮＦＣホールディングス,"NFC HOLDINGS,Inc."
1561,1011101003369,8935,E04032,エフジェーネクスト,"FJ NEXT CO., LTD."
1562,1190001015556,5387,E01197,チヨダウーテ,"CHIYODA UTE CO., LTD."
1563,8080101000735,,E03648,静岡中央銀行,"THE SHIZUOKA CHUO BANK,LTD."
1564,9010001005600,7472,E02833,鳥羽洋行,"TOBA,INC."
1565,8010701022466,,E30863,ＪＡ三井リース,"JA MITSUI LEASING, LTD."
1566,7290001001697,3561,E33011,力の源ホールディングス,"CHIKARANOMOTO HOLDINGS Co.,Ltd."
1567,6010001008655,9119,E04243,飯野海運,"IINO KAIUN KAISHA, LTD."
1568,7010401059818,6027,E31009,弁護士ドットコム,"Bengo4.com,Inc."
1569,7010401061336,5805,E01336,昭和電線ホールディングス,"SWCC SHOWA HOLDINGS CO., LTD."
1570,9470001003062,7887,E00635,南海プライウッド,"NANKAI PLYWOOD CO.,LTD."
1571,4011301005583,7578,E03304,ニチリョク,"NICHIRYOKU CO.,LTD."
1572,2050001024009,6319,E01289,シンニッタン,SNT CORPORATION
1573,1011101036179,1776,E00272,三井住建道路,"SUMIKEN MITSUI ROAD CO.,LTD."
1574,5010001005331,4333,E05252,東邦システムサイエンス,"TOHO SYSTEM SCIENCE CO.,LTD."
1575,5010701017733,6946,E01968,日本アビオニクス,"Nippon Avionics Co., Ltd."
1576,9010401049949,4765,E05097,モーニングスター,Morningstar Japan K.K.
